0.797298,35.0108,-1,0.168819,0.495857
0.746392,12.611,1,0.153051,1.31438
0.805805,54.2009,1,0.177013,0.49015
0.837505,32.5468,-1,0.161383,-0.487794
0.433438,14.5963,1,0.158237,1.55499
0.185507,12.0528,1,0.140561,-0.799003
-0.751394,28.4873,1,0.156384,-0.997566
0.206643,19.6409,1,0.150164,-0.762117
0.0143996,49.6179,-1,0.173368,0.155354
0.496848,16.7375,1,0.147449,-0.7169
0.274503,31.0186,1,0.158231,-0.888644
0.850003,30.4528,1,0.16175,-0.220706
0.848169,44.7731,-1,0.166724,-0.546867
0.375738,32.0102,1,0.166907,0.420938
0.462013,27.0785,-1,0.155281,-0.946676
-0.539358,14.7633,1,0.159958,1.78817
-0.556934,24.6662,-1,0.154386,-0.817642
-0.563895,35.8136,1,0.168126,0.285495
0.283929,50.601,1,0.176114,0.501254
0.733424,18.3857,1,0.161717,1.42848
0.681285,32.7217,-1,0.164925,0.0524781
0.943922,27.3791,1,0.15889,-0.194664
0.922875,26.9372,-1,0.161525,0.0679089
0.876125,23.2409,1,0.15211,-0.835316
0.210798,23.7016,-1,0.157635,-0.11889
0.175699,29.6557,1,0.161533,-0.189186
0.620161,43.1619,-1,0.166262,-0.570122
0.413765,12.7515,1,0.145674,-0.0687461
-0.288793,15.4995,1,0.150863,0.154103
-0.149228,22.0556,1,0.158312,0.220123
0.856396,37.9692,-1,0.174942,1.01481
0.116084,11.0475,-1,0.143757,0.098878
0.0677884,10.14,1,0.1433,0.322793
0.322726,23.3126,-1,0.159222,0.188046
0.827258,47.3986,1,0.169668,-0.279371
-0.281203,19.5476,-1,0.156447,0.308415
0.915794,35.6517,-1,0.170795,0.463906
-0.495103,11.2153,-1,0.137788,-1.08616
0.0842118,38.2501,-1,0.165062,-0.386917
0.331563,59.6046,1,0.173072,-0.371262
0.944041,41.211,1,0.168851,-0.0074399
0.925639,39.7149,-1,0.165627,-0.25798
0.922819,59.6868,1,0.171344,-0.411079
0.514804,41.3895,-1,0.165428,-0.570031
0.228494,11.9195,1,0.144303,-0.0738176
0.778909,33.8128,1,0.165385,0.0263285
0.703105,21.12,-1,0.16691,1.78094
0.489644,21.0722,1,0.152108,-0.669235
0.462044,14.828,-1,0.153252,0.715483
-0.851107,24.5781,-1,0.163939,0.713209
0.683642,59.6627,-1,0.182533,1.03959
0.660983,38.3205,1,0.171413,0.600308
0.89453,36.3151,-1,0.167546,0.114137
0.161098,35.2061,-1,0.162158,-0.607949
0.843182,31.0644,-1,0.162967,-0.0982709
0.443131,21.5468,1,0.156951,0.07578
0.848732,52.8826,1,0.171535,-0.27288
0.920858,31.2322,1,0.157972,-0.608153
0.310946,28.5497,-1,0.169414,1.13272
0.799624,30.5465,-1,0.172565,1.52182
-0.233548,11.7938,1,0.145412,0.15854
-0.132633,10.7339,-1,0.14558,0.516585
-0.331154,10.9672,-1,0.149948,1.18468
-0.660115,53.4985,-1,0.174766,0.169268
0.767153,21.0308,-1,0.15226,-0.687665
0.930484,31.856,1,0.159589,-0.441288
-0.551785,30.8851,-1,0.172232,1.33765
-0.552061,35.6897,-1,0.175318,1.36526
-0.562099,35.5752,1,0.163156,-0.493452
0.640822,17.1397,-1,0.161277,1.54288
0.956402,12.1932,1,0.145846,0.0513397
0.508133,53.496,-1,0.168293,-0.836971
0.942638,27.5561,1,0.160839,-0.0395916
0.708166,20.8867,1,0.153408,-0.4437
0.22883,15.0153,1,0.159075,1.56891
0.399805,21.8864,-1,0.15821,0.23043
0.219724,53.9631,-1,0.172999,-0.122893
-0.892492,18.9855,-1,0.150241,-0.49977
-0.445228,26.9554,-1,0.166655,0.901717
0.80963,24.4322,1,0.15431,-0.832685
0.740512,16.5616,-1,0.149777,-0.277648
0.926965,25.1101,-1,0.160281,0.078519
0.823646,25.7365,1,0.156624,-0.564225
0.495104,40.4828,-1,0.176801,1.21123
0.381744,16.2871,-1,0.156963,0.995405
-0.6396,31.8344,1,0.170467,1.00941
-0.679792,14.2969,-1,0.15945,1.90025
0.220866,29.6944,-1,0.169529,1.0606
0.467351,38.9143,1,0.165595,-0.359248
0.514935,21.9421,-1,0.162405,0.896308
-0.295566,22.4766,1,0.156386,-0.156079
0.345303,56.9711,-1,0.169208,-0.850622
0.430637,55.9721,1,0.170096,-0.66753
-0.0138085,14.833,1,0.146344,-0.483132
-0.230924,11.0929,-1,0.150561,1.24097
-0.0973242,37.9405,1,0.167248,-0.0238751
0.320069,54.7568,-1,0.172151,-0.289506
0.776381,43.8657,-1,0.175068,0.795856
0.16256,13.4173,-1,0.144372,-0.479997
0.829031,23.4328,1,0.151875,-1.07022
-0.955688,18.1126,1,0.156173,0.225208
-0.899331,25.27,-1,0.161319,0.204105
-0.786272,29.4777,-1,0.159386,-0.576954
0.759486,24.0517,-1,0.163188,0.781954
-0.585944,25.447,-1,0.16213,0.389589
0.80617,16.6903,-1,0.159943,1.48391
0.637884,41.0531,1,0.165239,-0.592474
0.684857,18.2512,-1,0.159063,1.00231
0.742451,16.3044,-1,0.151273,0.0567564
0.670679,25.9927,1,0.161438,0.212116
0.756294,52.2078,-1,0.170351,-0.476653
0.650119,33.6945,-1,0.169427,0.681709
-0.589171,13.4006,-1,0.156874,1.64972
0.601491,59.5431,-1,0.180179,0.685743
0.829112,26.2022,1,0.15835,-0.323942
0.63827,28.9263,1,0.167115,0.787021
-0.580238,16.5503,-1,0.155288,0.679854
-0.596582,27.3397,1,0.169365,1.29245
-0.134507,11.1163,-1,0.138751,-0.848185
0.366499,36.3054,-1,0.161853,-0.779362
0.918988,40.387,1,0.175198,0.647217
0.857177,24.5874,-1,0.158757,-0.0485375
0.610338,40.9133,-1,0.172944,0.638559
0.778748,51.3079,1,0.170662,-0.366551
-0.498727,38.0305,1,0.173266,0.878282
-0.233096,22.1352,-1,0.152963,-0.679697
0.810324,42.6509,1,0.173064,0.545874
0.131742,36.3987,1,0.175287,1.27121
0.033989,26.185,-1,0.167077,1.05464
-0.426591,26.1942,-1,0.16545,0.804391
0.370555,18.9084,1,0.149103,-0.834686
0.801124,24.0082,-1,0.159306,0.121709
0.312414,11.0229,1,0.148992,1.01235
0.708799,11.3133,-1,0.142601,-0.207135
-0.886697,11.8033,1,0.145103,0.0820943
0.795171,30.2464,-1,0.16155,-0.275715
0.390727,15.3926,1,0.160996,1.8124
0.908814,17.038,1,0.162489,1.19188
0.851704,20.7405,-1,0.156666,0.141142
0.933988,47.4186,1,0.178242,0.569209
0.473731,38.5396,-1,0.166012,-0.264877
-0.543169,30.0775,-1,0.161159,-0.300042
0.578543,18.2143,-1,0.158773,0.937837
0.725255,35.6001,-1,0.17257,1.02198
0.728672,37.7855,1,0.167489,0.0263721
0.829836,39.6288,1,0.16341,-0.761832
0.619087,22.6763,1,0.165761,1.33491
-0.0686141,11.9057,1,0.147305,0.450078
-0.256454,31.1489,-1,0.159425,-0.674426
0.569544,17.1971,1,0.152387,0.0626286
0.432172,46.4983,-1,0.173016,0.27867
0.634679,43.1779,1,0.17335,0.553719
-0.485507,15.8293,1,0.154601,0.715236
-0.0871602,29.9674,1,0.169451,0.988224
0.564044,45.2895,-1,0.167254,-0.545648
-0.569874,25.3316,1,0.156267,-0.578597
-0.345846,17.1773,1,0.148212,-0.659321
-0.220142,34.9703,1,0.171541,0.850004
-0.0465646,28.2454,1,0.156293,-0.89646
0.643113,52.3983,1,0.169151,-0.662268
0.766903,31.6771,1,0.166965,0.506406
0.737868,46.3327,-1,0.175888,0.75919
0.0999109,53.4292,1,0.176136,0.361387
0.365029,16.6759,-1,0.150314,-0.189135
0.210202,46.6285,1,0.172918,0.254086
0.273397,27.9135,-1,0.157191,-0.728524
0.600168,24.0371,-1,0.168537,1.56702
0.604355,24.7663,1,0.158856,-0.061685
0.451809,55.52,1,0.171931,-0.363247
0.864077,10.88,-1,0.146738,0.593518
0.799948,38.5112,1,0.165823,-0.317933
-0.855216,18.5334,1,0.156188,0.398567
0.79264,45.9087,1,0.176453,0.897479
0.343586,41.7585,1,0.171736,0.382182
0.370015,35.6775,-1,0.162117,-0.650767
-0.0100012,14.2374,-1,0.148924,0.114384
0.866327,30.809,-1,0.169192,0.765454
0.506083,45.4143,-1,0.16732,-0.533598
0.562909,14.4719,1,0.151712,0.544592
0.88274,20.9489,-1,0.153172,-0.379099
0.847673,50.3797,1,0.177879,0.721638
0.55645,36.1046,-1,0.16743,0.151005
0.86808,39.8952,-1,0.169255,0.121459
-0.885695,25.2865,-1,0.158589,-0.133088
0.797929,10.8564,1,0.14377,0.180256
-0.945653,17.6418,1,0.152295,-0.0205187
